"Dyad"	"Subject"	"Condition"	"Need"	"Side"	"Gender"	"Time"	"Change"	"helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	1	-0.0248785	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	2	-0.0419598416666667	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	3	-0.0328755916666667	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	4	-0.013556925	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	5	-0.00244483333333329	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	6	0.03548955	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	7	0.0243465041666667	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	8	0.0192967416666667	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	9	0.0142276208333333	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	10	0.00686516666666667	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	11	0.0133999166666667	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	12	0.0193225	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	13	0.0239364166666667	"not-helped"
"10"	"251594"	"con"	"non-needy"	"right"	"female"	14	0.0338729	"not-helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	1	-0.0279104444444445	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	2	-0.0245810555555556	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	3	-0.0266008611111111	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	4	-0.0186721666666667	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	5	0.0156795277777778	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	6	0.0168187175925926	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	7	0.0203684074074074	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	8	0.0293436388888889	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	9	0.039620037037037	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	10	0.0491632851851852	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	11	0.0574374333333333	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	12	0.0619964333333333	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	13	0.0693581333333333	"helped"
"10"	"251599"	"con"	"needy"	"left"	"female"	14	0.0592425333333333	"helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	1	0.04688275	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	2	0.0371864444444445	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	3	0.0279455555555555	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	4	0.0275521574074074	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	5	0.0267760925925926	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	6	0.0170212222222222	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	7	0.00648305555555555	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	8	-0.00484616666666667	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	9	-0.0239838333333333	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	10	0.00112716666666667	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	11	0.00694049999999997	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	12	0.0026395	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	13	0.00981743333333333	"not-helped"
"11"	"251580"	"inc"	"needy"	"left"	"male"	14	0.00630666666666667	"not-helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	1	0.037867	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	2	0.00208383333333331	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	3	-0.0180001666666667	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	4	-0.0309798333333333	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	5	0.003235	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	6	0.00246148611111111	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	7	-0.000906361111111115	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	8	-0.00738338888888889	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	9	-0.0114162361111111	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	10	-0.0173435833333333	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	11	-0.02427675	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	12	-0.0319462166666667	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	13	-0.0398602666666667	"helped"
"11"	"251590"	"inc"	"non-needy"	"right"	"male"	14	-0.0325914333333333	"helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	1	-0.0262766666666667	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	2	-0.0130346	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	3	-0.00778953333333336	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	4	0.00501403333333333	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	5	-0.00484556666666668	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	6	-0.0111641833333333	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	7	-0.000481205000000016	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	8	-0.0449409766666667	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	9	-0.0520075816666667	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	10	-0.0537156866666667	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	11	0.0122431	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	12	0.0184387833333334	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	13	0.0246344666666667	"not-helped"
"12"	"242725"	"con"	"non-needy"	"left"	"female"	14	0.0321511666666667	"not-helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	1	-0.00677616666666667	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	2	-0.0213687916666667	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	3	-0.0529658333333333	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	4	-0.027504425	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	5	0.00694665000000001	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	6	0.0110162166666667	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	7	0.000601658333333314	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	8	-0.00329230000000002	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	9	-0.00308149166666666	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	10	0.00481856333333333	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	11	0.00487584484848485	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	12	0.0251032633333333	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	13	0.0456849545454545	"helped"
"12"	"252047"	"con"	"needy"	"right"	"female"	14	0.0435168833333333	"helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	1	-0.055772875	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	2	-0.0495949166666667	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	3	-0.060744	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	4	-0.0307746666666667	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	5	-0.000805333333333325	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	6	0.00849216666666666	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	7	-0.0190603333333333	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	8	-0.02821675	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	9	-0.0274296666666667	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	10	-0.033494	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	11	-0.0261265	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	12	-0.039693	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	13	-0.0480766666666667	"not-helped"
"13"	"243899"	"inc"	"needy"	"right"	"male"	14	-0.0267906666666667	"not-helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	1	-0.0117833333333333	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	2	-0.0202291666666667	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	3	-0.035515	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	4	-0.0176341666666667	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	5	-0.0252866666666667	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	6	-0.038146625	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	7	-0.0412449166666667	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	8	-0.0407228333333333	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	9	-0.0247008333333333	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	10	-0.0283081666666666	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	11	-0.031223	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	12	-0.0602850833333333	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	13	-0.0655591666666667	"helped"
"13"	"246103"	"inc"	"non-needy"	"left"	"male"	14	-0.0477743333333333	"helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	1	0.0515525	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	2	0.0440620833333333	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	3	0.0376091666666667	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	4	0.03069375	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	5	0.0237783333333333	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	6	0.029415	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	7	0.042635	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	8	0.0419525	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	9	0.040485	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	10	0.0253525	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	11	0.0125837500000001	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	12	0.00846749999999999	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	13	-0.00489950000000001	"not-helped"
"14"	"248498"	"con"	"non-needy"	"left"	"male"	14	0.0330675	"not-helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	1	0.0102325	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	2	-0.00200624999999999	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	3	-0.014245	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	4	-0.0014575	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	5	0.01842	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	6	0.0480275	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	7	0.045045	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	8	0.07774375	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	9	0.049895	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	10	0.021865	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	11	0.005965	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	12	0.0354715	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	13	0.056893	"helped"
"14"	"243647"	"con"	"needy"	"right"	"male"	14	0.0914745	"helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	1	0.03347	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	2	0.0360575	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	3	0.0310983333333333	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	4	0.00480000000000003	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	5	-0.0107483333333333	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	6	-0.0109283333333333	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	7	-0.0135616666666667	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	8	-0.0112283333333333	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	9	-0.0111766666666666	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	10	0.00836000000000001	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	11	0.01332	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	12	0.00630083333333331	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	13	-0.00396166666666667	"not-helped"
"15"	"248504"	"inc"	"needy"	"right"	"female"	14	-0.0165508333333333	"not-helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	1	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	2	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	3	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	4	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	5	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	6	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	7	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	8	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	9	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	10	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	11	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	12	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	13	NA	"helped"
"15"	"251333"	"inc"	"non-needy"	"left"	"female"	14	NA	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	1	0.009459	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	2	-0.0011475	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	3	-0.0115643333333333	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	4	4.05000000000197e-05	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	5	0.0165876666666667	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	6	0.0173513	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	7	0.0176604333333333	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	8	0.00621046	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	9	-0.00317867416666668	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	10	-0.00628530666666667	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	11	-0.0056545	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	12	0.014058425	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	13	0.0322127	"helped"
"16"	"251980"	"inc"	"non-needy"	"right"	"male"	14	-0.0156377666666667	"helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	1	-0.00764679166666667	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	2	-0.01403625	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	3	-0.011677	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	4	-0.00972183333333333	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	5	-0.00776666666666667	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	6	-0.0163144166666667	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	7	-0.0305241666666667	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	8	-0.0294926666666667	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	9	-0.025189875	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	10	-0.00598533333333334	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	11	-0.00617225000000002	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	12	-0.003362	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	13	-0.00597133333333333	"not-helped"
"16"	"245065"	"inc"	"needy"	"left"	"male"	14	-0.00948083333333333	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	1	-0.000468333333333334	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	2	-0.00877433333333334	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	3	0.00115325000000002	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	4	-0.00106804166666665	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	5	0.00764216666666667	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	6	0.00766475	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	7	0.00298616666666666	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	8	-0.00623966666666667	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	9	-0.00258958333333333	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	10	-0.00242091666666667	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	11	0.00841233333333333	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	12	0.00539033333333334	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	13	-0.0125805	"not-helped"
"17"	"252129"	"con"	"non-needy"	"right"	"male"	14	-0.0169795	"not-helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	1	0.000707250000000006	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	2	0.0146165	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	3	0.0302253333333333	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	4	0.0158818333333333	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	5	-0.0188871666666667	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	6	-0.0145995833333333	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	7	-0.0094635	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	8	0.0330734166666667	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	9	0.035288	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	10	0.0272517616666667	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	11	0.0207375233333333	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	12	0.01036681	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	13	0.00456955166666667	"helped"
"17"	"254893"	"con"	"needy"	"left"	"male"	14	0.0491758333333333	"helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	1	0.01168825	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	2	-0.00553566666666665	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	3	-0.0161589166666667	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	4	-0.0190502916666667	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	5	-0.027707	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	6	-0.0166716666666667	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	7	-0.00697933333333332	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	8	-0.00816033333333333	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	9	0.00366725000000001	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	10	0.00966783333333333	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	11	0.0266096666666667	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	12	0.0268308333333333	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	13	0.0262371666666667	"not-helped"
"19"	"243412"	"con"	"non-needy"	"right"	"female"	14	0.0152543333333333	"not-helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	1	0.0456713333333333	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	2	0.0253073333333333	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	3	0.036998	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	4	-0.0396871666666667	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	5	-0.0518283333333333	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	6	-0.0370940833333333	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	7	-0.0425578333333333	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	8	0.00497281666666667	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	9	-0.00693205000000001	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	10	-0.0112024583333333	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	11	0.000199833333333333	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	12	-0.0138313333333333	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	13	0.0143846666666667	"helped"
"19"	"251118"	"con"	"needy"	"left"	"female"	14	-0.00042475	"helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	1	0.0104508333333333	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	2	0.0326816666666666	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	3	0.0775166666666667	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	4	0.0810146296296296	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	5	0.0677359259259259	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	6	0.0322258888888889	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	7	0.0171775185185185	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	8	0.0165706481481482	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	9	0.00995444444444446	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	10	0.0300180740740741	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	11	0.035255787037037	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	12	0.0438693333333333	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	13	0.0151016666666667	"not-helped"
"20"	"251116"	"inc"	"needy"	"left"	"female"	14	0.0418283333333334	"not-helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	1	-0.0749341666666667	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	2	-0.069165	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	3	-0.0401006666666667	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	4	0.02296625	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	5	0.0560726666666667	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	6	0.0351246041666666	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	7	0.012655875	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	8	0.0181387083333333	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	9	0.0226423541666667	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	10	0.0462292916666667	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	11	0.0399165833333334	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	12	0.030315875	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	13	0.00177275000000004	"helped"
"20"	"245328"	"inc"	"non-needy"	"right"	"female"	14	-0.00377666666666666	"helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	1	-0.0125133333333333	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	2	-0.039595	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	3	-0.04329225	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	4	-0.0348936666666667	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	5	-0.0248145	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	6	-0.02827475	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	7	-0.031735	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	8	-0.04408	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	9	-0.03788925	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	10	-0.0467210833333333	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	11	-0.0561841666666667	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	12	-0.06046125	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	13	-0.070463	"not-helped"
"21"	"245072"	"inc"	"needy"	"left"	"female"	14	-0.0813705166666667	"not-helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	1	0.0102219444444446	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	2	0.0280766666666667	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	3	0.0705061111111111	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	4	0.00647583333333335	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	5	-0.000399444444444425	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	6	0.0237525	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	7	0.0354211111111111	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	8	0.0343808333333333	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	9	0.0306580555555556	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	10	0.0225408333333333	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	11	0.0105191666666667	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	12	0.01447	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	13	-0.0138166666666667	"helped"
"21"	"251018"	"inc"	"non-needy"	"right"	"female"	14	-0.0260431666666667	"helped"
"22"	"243539"	"con"	"needy"	"left"	"male"	1	-0.0114219444444444	"helped"
"22"	"243539"	"con"	"needy"	"left"	"male"	2	-0.0157555555555556	"helped"
